"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"5529"	"MEG_5167"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5530"	"MEG_7267"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TOLC"
"5531"	"MEG_224"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5532"	"MEG_4184"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIME"
"5533"	"MEG_4350"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"5534"	"MEG_946"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5535"	"MEG_2595"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"5536"	"MEG_5463"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5537"	"MEG_4089"	"Drugs"	"Mupirocin"	"Mupirocin-resistant_isoleucyl-tRNA_synthetase"	"MUPA"
"5538"	"MEG_1565"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"5539"	"MEG_6964"	"Drugs"	"Tetracyclines"	"Tetracycline-resistant_16S_ribosomal_subunit_protein"	"TET16S|RequiresSNPConfirmation"
"5540"	"MEG_6027"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"5541"	"MEG_7128"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"5542"	"MEG_101"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5543"	"MEG_6658"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5544"	"MEG_1315"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASME"
"5545"	"MEG_376"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"
"5546"	"MEG_6379"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5547"	"MEG_1817"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5548"	"MEG_1308"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASGM"
"5549"	"MEG_6713"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5550"	"MEG_2593"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"5551"	"MEG_5053"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5552"	"MEG_7642"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"VCMA"
"5553"	"MEG_7856"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUA"
"5554"	"MEG_3563"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5555"	"MEG_4022"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MOX"
"5556"	"MEG_5509"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5557"	"MEG_5485"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5558"	"MEG_4564"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5559"	"MEG_2574"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRD"
"5560"	"MEG_1734"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMA"
"5561"	"MEG_2040"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPB"
"5562"	"MEG_1442"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5563"	"MEG_5814"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTB"
"5564"	"MEG_5728"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5565"	"MEG_2665"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"5566"	"MEG_7033"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"5567"	"MEG_6067"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTD"
"5568"	"MEG_6429"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5569"	"MEG_4760"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5570"	"MEG_687"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEI"
"5571"	"MEG_5735"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5572"	"MEG_7749"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5573"	"MEG_5528"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5574"	"MEG_5019"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5575"	"MEG_6647"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TBTM"
"5576"	"MEG_4073"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRD"
"5577"	"MEG_2467"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CZCCM"
"5578"	"MEG_3784"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"5579"	"MEG_3316"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5580"	"MEG_6913"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5581"	"MEG_3270"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_regulator"	"HMRR"
"5582"	"MEG_2128"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"CRDS"
"5583"	"MEG_2018"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPA"
"5584"	"MEG_2833"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"
"5585"	"MEG_3558"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5586"	"MEG_7361"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"5587"	"MEG_7857"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUB"
"5588"	"MEG_2483"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5589"	"MEG_2481"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"DES"
"5590"	"MEG_1766"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"5591"	"MEG_5155"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5592"	"MEG_5624"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5593"	"MEG_3307"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"5594"	"MEG_2920"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"5595"	"MEG_7484"	"Drugs"	"Glycopeptides"	"VanN-type_regulator"	"VANRN"
"5596"	"MEG_1821"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5597"	"MEG_6693"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5598"	"MEG_6947"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5599"	"MEG_7479"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"
"5600"	"MEG_316"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5601"	"MEG_1721"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CIA"
"5602"	"MEG_3401"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"5603"	"MEG_2808"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"
"5604"	"MEG_3644"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"LSA"
"5605"	"MEG_4642"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5606"	"MEG_6756"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5607"	"MEG_3590"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"LIAFSR|RequiresSNPConfirmation"
"5608"	"MEG_426"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5609"	"MEG_2247"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5610"	"MEG_4594"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5611"	"MEG_7211"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"5612"	"MEG_1223"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"BEPC"
"5613"	"MEG_3396"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5614"	"MEG_1595"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"5615"	"MEG_5805"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"POM"
"5616"	"MEG_3459"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"KMR"
"5617"	"MEG_2194"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5618"	"MEG_4814"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5619"	"MEG_1127"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5620"	"MEG_185"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5621"	"MEG_2327"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5622"	"MEG_1780"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMRA"
"5623"	"MEG_7808"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"WTPA"
"5624"	"MEG_4250"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5625"	"MEG_1941"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5626"	"MEG_3168"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"GOLT"
"5627"	"MEG_3679"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5628"	"MEG_117"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5629"	"MEG_7352"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"5630"	"MEG_2220"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5631"	"MEG_6264"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5632"	"MEG_3674"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5633"	"MEG_7359"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"5634"	"MEG_7098"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETL"
"5635"	"MEG_2459"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"CUTO"
"5636"	"MEG_2214"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5637"	"MEG_1552"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CAT"
"5638"	"MEG_7583"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"5639"	"MEG_6126"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"5640"	"MEG_6727"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5641"	"MEG_1511"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"5642"	"MEG_6785"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5643"	"MEG_3103"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5644"	"MEG_7125"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"5645"	"MEG_3922"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXQ"
"5646"	"MEG_6864"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5647"	"MEG_6616"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"5648"	"MEG_5119"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5649"	"MEG_3512"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"KPN"
"5650"	"MEG_5335"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5651"	"MEG_554"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5652"	"MEG_6974"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET33"
"5653"	"MEG_7020"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"5654"	"MEG_5928"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5655"	"MEG_1893"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5656"	"MEG_7688"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"VGAB"
"5657"	"MEG_7554"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"
"5658"	"MEG_3280"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HUGA"
"5659"	"MEG_7626"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"
"5660"	"MEG_6678"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5661"	"MEG_394"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"5662"	"MEG_5159"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5663"	"MEG_6298"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5664"	"MEG_4550"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5665"	"MEG_6938"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5666"	"MEG_2977"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FONA"
"5667"	"MEG_1014"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH2-DPRIME"
"5668"	"MEG_3464"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5669"	"MEG_1167"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"ARSH"
"5670"	"MEG_4803"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5671"	"MEG_2983"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"5672"	"MEG_1872"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5673"	"MEG_275"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5674"	"MEG_598"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5675"	"MEG_1375"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5676"	"MEG_3260"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HERA"
"5677"	"MEG_5873"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"
"5678"	"MEG_5348"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5679"	"MEG_4323"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"5680"	"MEG_3478"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5681"	"MEG_5638"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5682"	"MEG_1693"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CFX"
"5683"	"MEG_4161"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"NFXB|RequiresSNPConfirmation"
"5684"	"MEG_823"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5685"	"MEG_3141"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"GLPF"
"5686"	"MEG_3972"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"5687"	"MEG_4990"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5688"	"MEG_2516"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5689"	"MEG_1024"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"5690"	"MEG_1061"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"5691"	"MEG_579"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5692"	"MEG_1149"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSBM"
"5693"	"MEG_6073"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTG"
"5694"	"MEG_779"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5695"	"MEG_7631"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"
"5696"	"MEG_3715"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5697"	"MEG_7345"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"5698"	"MEG_2161"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5699"	"MEG_2570"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"5700"	"MEG_674"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5701"	"MEG_478"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5702"	"MEG_987"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"
"5703"	"MEG_1284"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BLAEC"
"5704"	"MEG_1962"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5705"	"MEG_2377"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5706"	"MEG_618"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5707"	"MEG_7074"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETE"
"5708"	"MEG_200"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5709"	"MEG_4734"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5710"	"MEG_7723"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5711"	"MEG_3572"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5712"	"MEG_7324"	"Metals"	"Tungsten_Resistance"	"Tungsten_ABC_efflux_pumps"	"TUPB"
"5713"	"MEG_3082"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"GADW"
"5714"	"MEG_393"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"5715"	"MEG_1317"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASME"
"5716"	"MEG_1130"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5717"	"MEG_3496"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5718"	"MEG_6852"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5719"	"MEG_7206"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"5720"	"MEG_953"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5721"	"MEG_5535"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5722"	"MEG_3524"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"5723"	"MEG_1146"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"ARSB"
"5724"	"MEG_2605"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"5725"	"MEG_6795"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5726"	"MEG_5202"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5727"	"MEG_2924"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"5728"	"MEG_4183"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIME"
"5729"	"MEG_6000"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5730"	"MEG_4069"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"
"5731"	"MEG_7339"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANA"
"5732"	"MEG_2463"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CZCB"
"5733"	"MEG_7229"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"5734"	"MEG_1262"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"5735"	"MEG_6862"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5736"	"MEG_1016"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH2-DPRIME"
"5737"	"MEG_6354"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5738"	"MEG_5830"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"
"5739"	"MEG_2903"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FEXA"
"5740"	"MEG_6620"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"5741"	"MEG_5708"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5742"	"MEG_6983"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET38"
"5743"	"MEG_2369"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5744"	"MEG_6711"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5745"	"MEG_6960"	"Metals"	"Tellurium_resistance"	"Tellurium_resistance_protein"	"TERW"
"5746"	"MEG_5236"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5747"	"MEG_4652"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5748"	"MEG_6080"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ROB"
"5749"	"MEG_1651"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CEPA"
"5750"	"MEG_3470"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5751"	"MEG_1630"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"5752"	"MEG_3235"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"5753"	"MEG_5114"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5754"	"MEG_741"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT2-DPRIME"
"5755"	"MEG_979"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT4-PRIME"
"5756"	"MEG_6915"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5757"	"MEG_269"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5758"	"MEG_4315"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"5759"	"MEG_3710"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5760"	"MEG_2085"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CORA"
"5761"	"MEG_809"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5762"	"MEG_4302"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OPRN"
"5763"	"MEG_7057"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETC"
"5764"	"MEG_6653"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"TCRY"
"5765"	"MEG_2426"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5766"	"MEG_3667"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5767"	"MEG_4793"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5768"	"MEG_5834"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"
"5769"	"MEG_2284"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5770"	"MEG_7820"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"YDEP"
"5771"	"MEG_3016"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSC"
"5772"	"MEG_3598"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_MFS_efflux_pumps"	"LMRP"
"5773"	"MEG_633"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5774"	"MEG_1908"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5775"	"MEG_5697"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5776"	"MEG_1827"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5777"	"MEG_7223"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"5778"	"MEG_4204"	"Biocides"	"Paraquat_resistance"	"Paraquat_resistance_protein"	"NMPC"
"5779"	"MEG_1709"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_regulator"	"CHRB"
"5780"	"MEG_5307"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5781"	"MEG_457"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5782"	"MEG_575"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5783"	"MEG_2294"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5784"	"MEG_4147"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5785"	"MEG_4841"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5786"	"MEG_5458"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
